1.0,0.9646289,0.5000005,0.0,0.0,1.0
1.0,0.9646289,0.47500047,0.0,0.0,1.0
1.0,0.9646289,0.45000046,0.0,0.0,1.0
1.0,0.9646289,0.42500046,0.0,0.0,1.0
1.0,0.9646289,0.40000045,0.0,0.0,1.0
1.0,0.9646289,0.37500045,0.0,0.0,1.0
1.0,0.9646289,0.35000044,0.0,0.0,1.0
1.0,0.9646289,0.32500044,0.0,0.0,1.0
1.0,0.9646289,0.30000043,0.0,0.0,1.0
1.0,0.9646289,0.27500042,0.0,0.0,1.0
1.0,0.9646289,0.25000042,0.0,0.0,1.0
1.0,0.9646289,0.22500041,0.0,0.0,1.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,-0.02499961,1.0,0.0,0.0
0.24793388,0.8254225,1.0,1.0,0.0,0.0
0.24793388,0.8254225,0.975,1.0,0.0,0.0
0.24793388,0.8254225,0.95000005,1.0,0.0,0.0
